,Unnamed: 0,class,tweet
9602,9602,1,"['hot', 'social', 'media', 'laughing', 'get', 'baby', 'kick', 'head']"
9603,9603,2,"['hot', 'social', 'media', 'laughing', 'get', 'baby', 'kick', 'head']"
9604,9604,2,"['deep', 'fried', 'sweet', 'tea', 'graham', 'cracker', 'crust', 'state', 'fair']"
9605,9605,1,"['calling', 'may', 'bunch', 'comment', 'made', 'belly']"
9606,9606,1,"['ha', 'bill', 'wouldnt', 'give', 'interview', 'hey', 'bill']"
9607,9607,1,"['ha', 'bitch']"
9608,9608,1,"['ha', 'bitch', 'jail']"
9609,9609,1,"['get', 'pussy', 'days']"
9610,9610,1,"['lonely', 'hoe']"
9611,9611,1,['block']
9612,9612,1,"['change', 'u']"
9613,9613,1,"['another', 'phone', 'aka', 'delete']"
9614,9614,1,"['get', 'hoe']"
9615,9615,1,"['touch', 'real', 'last']"
9616,9616,1,"['yo', 'main', 'bitch']"
9617,9617,1,"['hah', 'big', 'tacky']"
9618,9618,1,"['shoot', 'bitch', 'guess', 'gun']"
9619,9619,1,"['went', 'sorry']"
9620,9620,1,"['private', 'industry', 'birthday', 'celebrated', 'past', 'month', 'wait', 'see']"
9621,9621,1,"['bitch', 'ass']"
9622,9622,1,"['call', 'girl', 'one']"
9623,9623,1,"['ferry', 'boat', 'black', 'caddy']"
9624,9624,1,"['gave', 'keep', 'loser']"
9625,9625,2,"['bent', 'shape', 'graphic']"
9626,9626,1,"['funny', 'little', 'dumb', 'want', 'follow', 'ass', 'like', 'bitch']"
9627,9627,1,['see']
9628,9628,1,"['used', 'abuse', 'pussy']"
9629,9629,1,"['high', 'school', 'joke', 'like', 'fake', 'dumb', 'gather']"
9630,9630,1,"['people', 'parent', 'twitter', 'trash']"
9631,9631,1,"['teacher', 'said', 'need', 'stop', 'acting', 'ghetto', 'cause']"
9632,9632,1,[]
9633,9633,1,"['ruin', 'win', 'win']"
9634,9634,1,"['crow', 'looking', 'bitch']"
9635,9635,1,"['trash', 'stop', 'convince', 'otherwise']"
9636,9636,1,"['hair', 'sex', 'way', 'know', 'pussy', 'good']"
9637,9637,1,"['accused', 'adultery', 'think', 'notice']"
9638,9638,1,"['half', 'thigh', 'get', 'friend', 'without', 'ask', 'got', 'better', 'pussy']"
9639,9639,1,"['half', 'far']"
9640,9640,1,"['half', 'twitter', 'like', 'even', 'life']"
9641,9641,1,"['hoe', 'holiday']"
9642,9642,1,['still']
9643,9643,2,"['hand', 'brew', 'chug']"
9644,9644,1,"['handicap', 'sticker', 'bitch', 'park']"
9645,9645,1,"['hanging', 'make', 'hoe']"
9646,9646,1,"['hanging', 'today']"
9647,9647,1,"['hanging', 'happy']"
9648,9648,1,"['happy', 'main', 'take', 'easy']"
9649,9649,1,"['happy', 'ya', 'bitch']"
9650,9650,1,"['happy', 'birthday', 'always', 'love', 'even', 'go', 'year', 'without', 'talking', 'petty', 'still']"
9651,9651,1,"['happy', 'birthday', 'keep', 'fat', 'filled']"
9652,9652,1,"['happy', 'birthday']"
9653,9653,0,"['happy', 'even', 'wrong']"
9654,9654,1,"['happy', 'glad', 'rope', 'seriously', 'would']"
9655,9655,1,"['happy', 'easter', 'dirty', 'sons']"
9656,9656,1,['happy']
9657,9657,1,"['happy', 'love']"
9658,9658,1,"['happy', 'birthday', 'love']"
9659,9659,2,"['happy', 'birthday']"
9660,9660,1,"['happy', 'birthday', 'bitch']"
9661,9661,1,"['happy', 'birthday', 'fag', 'love', 'ya']"
9662,9662,1,"['happy', 'birthday', 'little', 'bitch', 'boy']"
9663,9663,1,"['happy', 'birthday', 'nig', 'miss', 'black', 'ass']"
9664,9664,1,"['happy', 'birthday', 'aka', 'old', 'negro', 'spiritual', 'aka', 'man', 'said', 'never']"
9665,9665,1,"['happy', 'birthday', 'literally', 'bitch', 'know', 'happy', 'related', 'u']"
9666,9666,1,"['happy', 'birthday', 'tow', 'botch', 'ass', 'love']"
9667,9667,2,"['happy', 'birthday', 'old', 'negro', 'spiritual', 'today']"
9668,9668,1,"['happy', 'birthday', 'biggest', 'retard', 'favorite', 'retard', 'though', 'happy', 'birthday']"
9669,9669,0,"['happy', 'birthday', 'coon', 'ass']"
9670,9670,0,"['happy', 'first', 'day', 'college', 'nigger']"
9671,9671,2,"['happy', 'resurrection']"
9672,9672,1,"['happy', 'nick', 'old', 'like', 'red', 'ass', 'watching']"
9673,9673,1,"['hardly', 'ever', 'sober', 'bitch', 'party', 'till']"
9674,9674,2,['world']
9675,9675,1,"['harry', 'must', 'bitch', 'fall', 'ah', 'sum']"
9676,9676,1,"['got', 'worst']"
9677,9677,2,"['anyone', 'ever', 'baseball', 'field', 'really', 'want', 'dirt', 'stadium']"
9678,9678,1,"['hate', 'bitch', 'always', 'mess']"
9679,9679,1,"['hate', 'hoe', 'think', 'let', 'get', 'sound', 'dumb']"
9680,9680,1,"['hate', 'aw', 'rather', 'eat', 'like', 'pig', 'drink', 'like', 'got', 'problem']"
9681,9681,1,"['hate', 'hoe']"
9682,9682,1,"['hate', 'bitch']"
9683,9683,1,"['hate', 'bitch', 'ray', 'wife']"
9684,9684,0,"['hate', 'dyke']"
9685,9685,1,"['hate', 'girl', 'city', 'call', 'call', 'back', 'plane', 'bitch']"
9686,9686,1,"['hate', 'get', 'forget', 'like', 'got', 'together']"
9687,9687,1,"['hate', 'talk', 'like', 'brains', 'like', 'u', 'bitch']"
9688,9688,1,"['hate', 'put', 'put']"
9689,9689,1,"['hate', 'long', 'hair', 'decide', 'get', 'good', 'ever', 'comes']"
9690,9690,1,"['hate', 'try', 'lead', 'u', 'naw', 'like', 'bitch']"
9691,9691,1,"['hate', 'get', 'start', 'actin', 'single']"
9692,9692,1,['bitch']
9693,9693,1,"['ghetto', 'anxiety', 'formal']"
9694,9694,2,"['seen', 'planet', 'brazil', 'highest', 'number', 'monkey', 'species', 'nation', 'world']"
9695,9695,0,"['dey', 'got', 'sum', 'fake', 'designer']"
9696,9696,2,"['ever', 'champagne', 'brain', 'said', 'never', 'seen']"
9697,9697,1,"['ever', 'bitch', 'giving', 'big', 'hickey']"
9698,9698,1,"['ever', 'thought', 'bitch', 'wet', 'woke', 'next', 'morning']"
9699,9699,1,"['boy', 'chase']"
9700,9700,2,[]
9701,9701,2,"['ghetto', 'people', 'naming']"
9702,9702,1,['bitch']
9703,9703,1,"['well', 'gotten', 'old']"
9704,9704,1,"['every', 'month', 'mean']"
9705,9705,1,"['bitch', 'bitch', 'loyal']"
9706,9706,1,"['bitch', 'come', 'handy', 'times', 'like']"
9707,9707,1,"['one', 'better']"
9708,9708,1,"['sex', 'guy', 'wont', 'keep', 'around', 'dumb', 'think', 'theres', 'plenty', 'guy', 'wont', 'give']"
9709,9709,1,"['spent', 'whole', 'catching', 'fire', 'telling', 'bitch', 'next', 'put', 'phone', 'buy', 'milk']"
9710,9710,1,[]
9711,9711,1,"['hazel', 'e', 'like', 'related', 'nose']"
9712,9712,2,"['coffee', 'graham', 'crackers', 'every', 'morning']"
9713,9713,1,"['hoe', 'fa', 'incredible', 'vagina', 'rarely', 'ever', 'attached', 'incredible', 'god', 'weird', 'sense']"
9714,9714,0,"['bitch', 'made']"
9715,9715,1,['like']
9716,9716,1,"['better', 'choose', 'bitch', 'wit', 'even', 'sound', 'right']"
9717,9717,1,"['bring', 'twitter', 'got', 'magical']"
9718,9718,1,"['said', 'call', 'think', 'go']"
9719,9719,1,"['say', 'bitch']"
9720,9720,1,"['could', 'hoe', 'hood', 'ran']"
9721,9721,1,"['headband', 'purpose', 'whole', 'team', 'weird']"
9722,9722,1,"['reason', 'follow', 'back', 'large', 'fam']"
9723,9723,1,[]
9724,9724,1,"['doesnt', 'like', 'ya', 'stupid', 'ur', 'idiot']"
9725,9725,1,"['even', 'follow', 'bitch']"
9726,9726,2,['attitude']
9727,9727,1,['got']
9728,9728,1,"['got', 'cousin', 'rock', 'da', 'da', 'patient']"
9729,9729,1,"['got', 'shop']"
9730,9730,1,"['like', 'yeah', 'mine', 'like', 'even', 'trying', 'hide', 'feel', 'good']"
9731,9731,1,"['hit', 'tell', 'say', 'head', 'game', 'point']"
9732,9732,1,"['really', 'line', 'singing', 'negro']"
9733,9733,1,"['lucky', 'got', 'bitch', 'cook', 'clean', 'wash', 'everything']"
9734,9734,2,"['may', 'president', 'necessarily', 'mean', 'sole', 'position', 'power', 'regard', 'making']"
9735,9735,1,"['needs', 'win', 'big', 'ben', 'gone', 'smack', 'hoe', 'lost', 'sorry']"
9736,9736,2,"['never', 'calling']"
9737,9737,1,"['tweet', 'keep', 'happy']"
9738,9738,1,"['gone', 'laugh', 'n', 'say', 'bitch', 'crazy']"
9739,9739,1,"['pussy', 'whipped', 'without', 'getting', 'pussy', 'snap']"
9740,9740,1,"['run', 'mouth', 'like', 'bitch', 'cut', 'em']"
9741,9741,1,"['said', 'bitch', 'boy']"
9742,9742,2,"['said', 'zebra']"
9743,9743,1,"['said', 'get']"
9744,9744,1,"['said', 'soul', 'patch', 'bitch']"
9745,9745,1,"['said', 'bitch', 'look', 'like', 'praying', 'mantis', 'tho']"
9746,9746,1,"['said', 'gon', 'paying', 'bitch', 'even', 'buy', 'extra', 'sweet', 'sour', 'sauce']"
9747,9747,2,"['trash', 'got', 'carried']"
9748,9748,1,"['sound', 'like', 'bitch']"
9749,9749,1,"['trash', 'concert', 'dude', 'fraud', 'hell', 'go', 'concert']"
9750,9750,1,"['talking', 'one', 'even', 'possible', 'cruise', 'ship', 'phone', 'service']"
9751,9751,1,"['went', 'got']"
9752,9752,1,[]
9753,9753,2,"['pretty', 'damn', 'good', 'gay', 'man', 'awesome', 'see', 'openly', 'queer', 'actor', 'given', 'lead', 'role', 'major', 'superhero']"
9754,9754,1,"['bitch', 'keep', 'looking', 'choosing']"
9755,9755,1,"['going', 'bitch', 'bought', 'catch', 'hell', 'cell', 'block', 'men', 'rapist', 'child']"
9756,9756,1,"['like', 'something', 'year', 'old', 'talking', 'back', 'taking', 'truck', 'without', 'permission', 'like', 'bitch', 'need', 'relax']"
9757,9757,1,"['making', 'sure']"
9758,9758,2,"['trash', 'tho', 'million', 'want', 'song', 'via']"
9759,9759,2,"['said', 'anything', 'less', 'mil', 'like']"
9760,9760,1,"['headed', 'straight', 'top']"
9761,9761,2,"['hear', 'summer', 'drive', 'fast']"
9762,9762,1,"['mad', 'tripping']"
9763,9763,1,"['good', 'news', 'today', 'say', 'karma', 'bitch']"
9764,9764,0,"['bitch', 'boss']"
9765,9765,1,"['must', 'something', 'right']"
9766,9766,1,"['new', 'see', 'ya', 'making']"
9767,9767,1,"['heartless', 'ass']"
9768,9768,1,"['heartless', 'ass', 'adays']"
9769,9769,1,['heat']
9770,9770,1,"['bitch', 'keep', 'still', 'entertaining']"
9771,9771,1,[]
9772,9772,1,"['hell', 'believe', 'still', 'look', 'good', 'smaller', 'half']"
9773,9773,1,"['hell', 'naw', 'wit', 'tell', 'yo', 'bitch', 'young', 'rich']"
9774,9774,1,"['hell', 'yeah', 'bitch', 'go', 'ham']"
9775,9775,1,"['hell', 'hit', 'one']"
9776,9776,1,[]
9777,9777,2,['ordered']
9778,9778,2,"['hello', 'name', 'eric', 'cantor', 'lying', 'piece', 'bird']"
9779,9779,1,"['hello', 'irrelevant', 'bitch', 'coming']"
9780,9780,1,"['hello', 'new', 'anime', 'loving', 'nigger', 'poor', 'afford', 'resulting', 'theater', 'player']"
9781,9781,1,"['want', 'keep']"
9782,9782,1,"['help', 'speed', 'process']"
9783,9783,2,"['excuse', 'die', 'u', 'even', 'like', 'yellow', 'gold', 'gave']"
9784,9784,1,"['pussy', 'clean', 'dance']"
9785,9785,1,"['pussy', 'good', 'like', 'left', 'something']"
9786,9786,1,"['pussy', 'fresh', 'fruit', 'drink', 'best', 'juice']"
9787,9787,1,"['pussy', 'wet', 'call', 'water']"
9788,9788,1,"['welcome', 'titty', 'ass', 'see', 'nut', 'like', 'silly']"
9789,9789,1,"['unlock', 'slice']"
9790,9790,1,"['bitch', 'go']"
9791,9791,1,"['go', 'damn', 'dark', 'skinned', 'ass', 'like']"
9792,9792,2,"['go', 'woof']"
9793,9793,1,"['go', 'fat', 'bitch', 'talking', 'never', 'stop']"
9794,9794,1,['go']
9795,9795,1,"['thought', 'dont', 'valentine', 'mean', 'ugly', 'bitch']"
9796,9796,2,"['hey', 'anyone', 'wondering', 'yellow', 'tab', 'back', 'collar', 'champion']"
9797,9797,0,"['hey', 'nigger', 'learn', 'league', 'conduct']"
9798,9798,2,"['hey', 'good', 'score']"
9799,9799,1,"['hey', 'dis', 'angry', 'white', 'man', 'nigger', 'answer', 'da', 'door', 'fit']"
9800,9800,1,"['hey', 'wake', 'already', 'know', 'stop', 'racist', 'hate']"
9801,9801,1,['hey']
9802,9802,1,"['hey', 'tonight', 'dial']"
9803,9803,2,"['hey', 'white', 'iron', 'band', 'papa', 'going']"
9804,9804,2,"['hey', 'stir', 'monster', 'together', 'chug', 'would', 'friend']"
9805,9805,1,"['hey', 'ladies', 'ask', 'question', 'lame', 'wit']"
9806,9806,1,"['hey', 'political', 'bush', 'raised', 'terror', 'threat', 'right', 'u']"
9807,9807,0,"['hey', 'nigger', 'loving', 'boy', 'making', 'death', 'goat']"
9808,9808,2,"['get', 'sort', 'bird', 'right']"
9809,9809,1,"['people', 'bird', 'realize', 'literally', 'free']"
9810,9810,1,"['bitch', 'stop', 'riding', 'power', 'stop']"
9811,9811,1,"['graduation', 'like']"
9812,9812,0,"['like', 'stupid', 'white', 'bitch', 'horror', 'movie', 'hide', 'behind']"
9813,9813,2,"['hi', 'eating', 'leftover']"
9814,9814,1,['hoe']
9815,9815,1,"['high', 'school', 'tough', 'grow', 'stop', 'little', 'tag', 'line', 'new', 'speaking', 'tour']"
9816,9816,1,"['high', 'bitch', 'bong', 'steady', 'smoking']"
9817,9817,1,"['high', 'hoe']"
9818,9818,1,"['high', 'hoe', 'watching', 'wolf', 'wall', 'street']"
9819,9819,1,"['high', 'hoe', 'bitch', 'ass', 'benny']"
9820,9820,1,"['high', 'bowl']"
9821,9821,1,"['high', 'bitch']"
9822,9822,1,"['higher', 'den', 'bitch']"
9823,9823,2,"['watching', 'dawn', 'planet']"
9824,9824,1,"['highland', 'stupid']"
9825,9825,0,"['big', 'ass']"
9826,9826,1,"['bitch', 'ass', 'hoe', 'ass', 'get', 'pussy']"
9827,9827,1,"['bitch', 'ass', 'way']"
9828,9828,1,"['bitch', 'wan', 'sneak']"
9829,9829,1,"['like', 'make', 'straight', 'really', 'cut']"
9830,9830,1,"['hair', 'cute', 'wit', 'face', 'ex', 'bitch', 'picture', 'like']"
9831,9831,1,"['hit', 'bitch', 'car']"
9832,9832,1,"['hit', 'bitch', 'like', 'shaggy', 'like']"
9833,9833,1,"['hit', 'pass', 'pussy', 'elastic']"
9834,9834,1,['hit']
9835,9835,1,['hit']
9836,9836,1,"['hit', 'car', 'another', 'rock', 'ass', 'time']"
9837,9837,0,"['finish', 'nigger', 'ur', 'u', 'street']"
9838,9838,1,"['get', 'yo', 'pussy']"
9839,9839,1,"['wrong', 'morally', 'get', 'sold', 'sex', 'end']"
9840,9840,1,"['every', 'bitch', 'wit', 'hoe', 'never', 'met', 'real', 'female', 'life']"
9841,9841,1,"['ass', 'brain']"
9842,9842,2,"['match', 'pull', 'wit', 'ya']"
9843,9843,1,"['hoe', 'act', 'turn', 'breezy']"
9844,9844,1,['back']
9845,9845,1,"['bitch', 'jet']"
9846,9846,1,"['always', 'blaming']"
9847,9847,1,"['always', 'saying']"
9848,9848,1,"['always', 'say', 'look', 'like', 'celebrity', 'like', 'hoe', 'love', 'sit', 'yo', 'basic', 'ass']"
9849,9849,1,"['dey', 'hoe']"
9850,9850,1,"['around', 'end', 'bitch', 'friend', 'bitch', 'even']"
9851,9851,1,"['like', 'like']"
9852,9852,1,"['like', 'meet', 'yo']"
9853,9853,1,"['making', 'talking', 'bout', 'bitch', 'know', 'serious']"
9854,9854,1,['background']
9855,9855,1,"['get', 'bitch', 'talk', 'irrelevant']"
9856,9856,1,"['gon', 'always', 'hoe', 'ways']"
9857,9857,1,['let']
9858,9858,1,"['gone', 'thats', 'none', 'business']"
9859,9859,1,['gone']
9860,9860,1,"['wit', 'dey', 'got', 'da']"
9861,9861,1,"['respect', 'get', 'strait', 'point', 'lead', 'bitch', 'crash', 'den']"
9862,9862,0,"['thats', 'fence', 'start', 'u', 'ass']"
9863,9863,1,[]
9864,9864,1,"['u', 'know']"
9865,9865,1,"['starting', 'church']"
9866,9866,1,[]
9867,9867,1,"['put', 'ya', 'man', 'location', 'get', 'mad', 'think']"
9868,9868,2,['moke']
9869,9869,1,[]
9870,9870,2,"['hold', 'ghetto', 'endorsed', 'vodka', 'rum', 'silly']"
9871,9871,1,"['hold', 'wedding', 'got', 'uninvited', 'leaving', 'hoe', 'see', 'quick', 'call', 'brother']"
9872,9872,1,"['hold', 'leaving', 'good', 'men', 'seen', 'girl', 'post', 'copied', 'crazy']"
9873,9873,0,"['justice', 'department', 'interested', 'race']"
9874,9874,1,"['holy', 'bomb', 'ass']"
9875,9875,1,"['holy', 'white', 'bitch', 'baby', 'straight', 'goes', 'maybe', 'stay']"
9876,9876,2,"['holy', 'monkey', 'warm', 'today']"
9877,9877,1,"['holy', 'sheep', 'age', 'seeing', 'like', 'ago']"
9878,9878,1,"['holy', 'retard', 'episode', 'wheel']"
9879,9879,2,"['home', 'chicken', 'banjo']"
9880,9880,2,"['homemade', 'soup', 'good', 'side', 'crackers']"
9881,9881,2,"['homework', 'date']"
9882,9882,1,"['honestly', 'think', 'would', 'trash', 'young', 'smack', 'shot', 'ugly', 'ass', 'dog']"
9883,9883,1,"['honestly', 'point', 'doubt', 'cyrus', 'bitch']"
9884,9884,1,"['honestly', 'ratchet', 'bitch', 'dere']"
9885,9885,1,"['honestly', 'enough', 'bad', 'universe', 'everyone']"
9886,9886,1,"['ass', 'bitch', 'tell']"
9887,9887,0,"['hood', 'love']"
9888,9888,1,"['hope', 'wen', 'u', 'eat', 'pussy', 'u', 'one', 'inch', 'away']"
9889,9889,1,"['hope', 'find', 'bitch', 'ass', 'ya', 'needs']"
9890,9890,1,"['hopefully', 'gamma', 'cause', 'want']"
9891,9891,1,"['horny', 'soaking']"
9892,9892,1,"['horny', 'sexy', 'lingerie', 'old', 'pussy']"
9893,9893,2,"['horny', 'buy', 'drink', 'morning', 'sonic', 'drink', 'hand']"
9894,9894,1,"['horny', 'cougar', 'two']"
9895,9895,1,"['horny', 'mature', 'babe', 'kimono', 'pussy', 'fingered']"
9896,9896,1,['horse']
9897,9897,2,"['many', 'trash']"
9898,9898,1,"['beat', 'pussy']"
9899,9899,1,"['supposed', 'know', 'butch', 'dyke', 'got']"
9900,9900,1,"['pick', 'ball', 'bitch', 'bench', 'without', 'getting']"
9901,9901,2,"['charge', 'movie', 'gosling']"
9902,9902,1,"['supposed', 'talk', 'bitch', 'ass']"
9903,9903,1,[]
9904,9904,2,['bout']
9905,9905,1,"['take', 'style', 'back', 'taking', 'style', 'way']"
9906,9906,1,"['woman', 'take', 'u', 'serious', 'mean', 'take', 'serious']"
9907,9907,1,"['drop', 'much', 'illegally', 'go', 'get']"
9908,9908,1,"['say', 'want', 'friendly', 'pussy', 'like', 'friendly']"
9909,9909,1,"['come', 'pray', 'find', 'time', 'bitch']"
9910,9910,1,['could']
9911,9911,1,"['could', 'bitch']"
9912,9912,1,"['da', 'gone', 'believe', 'selling', 'wit', 'dirty', 'ass', 'u']"
9913,9913,1,"['get', 'stuck', 'biggest', 'set', 'fire', 'send', 'straight', 'hell']"
9914,9914,1,"['tell', 'cashier', 'right', 'pussy']"
9915,9915,1,"['ask', 'broad', 'eat']"
9916,9916,1,"['bloke', 'someone', 'dumb', 'bitch']"
9917,9917,1,"['go', 'sleep', 'night', 'one', 'sleeping']"
9918,9918,1,"['greet', 'yo', 'bitch']"
9919,9919,1,"['still', 'like', 'cheating', 'test', 'still', 'ashamed']"
9920,9920,1,"['filthy', 'pretend', 'threatening', 'amnesty', 'vastly', 'egregious']"
9921,9921,1,"['move', 'room', 'full', 'stay', 'faithful', 'room', 'full']"
9922,9922,2,"['angry', 'movie', 'going', 'floating', 'bird']"
9923,9923,2,"['yellow', 'full', 'body', 'bumping']"
9924,9924,2,"['long', 'change', 'memorabilia', 'name', 'racist', 'therefore']"
9925,9925,2,"['long', 'going', 'let', 'stop', 'pussy', 'disperse', 'whatever']"
9926,9926,2,"['many', 'put', 'conversation', 'best', 'demand']"
9927,9927,1,"['many', 'times', 'look', 'picture', 'day']"
9928,9928,1,"['time', 'p', 'p', 'hold', 'bitch']"
9929,9929,1,"['gon', 'call', 'people', 'like', 'regular']"
9930,9930,2,[]
9931,9931,1,"['stay', 'faithful', 'room', 'full']"
9932,9932,1,"['act', 'like', 'bitch']"
9933,9933,2,"['hell', 'hit', 'home', 'clearly', 'yellow', 'another', 'umpire', 'mess']"
9934,9934,1,"['ugly', 'ass', 'pussy']"
9935,9935,1,"['u', 'know', 'u', 'dont', 'get', 'real', 'life', 'bout', 'enter']"
9936,9936,1,"['associate', 'even', 'entertain', 'bitch', 'ass', 'beyond', 'comprehension']"
9937,9937,1,"['cry', 'like', 'bitch', 'every', 'time', 'friendly']"
9938,9938,1,"['cash', 'u', 'hoe', 'going', 'respect', 'u', 'broke']"
9939,9939,1,"['gone', 'wife', 'bitch', 'let', 'lick', 'head']"
9940,9940,1,"['use', 'name', 'pussy']"
9941,9941,1,"['gon', 'start', 'mess', 'try', 'break', 'man', 'kill', 'hoe', 'breezy']"
9942,9942,1,"['like', 'pineapple']"
9943,9943,1,[]
9944,9944,1,"['look', 'like', 'big', 'bad', 'make', 'fun', 'pretty', 'bitch', 'wow']"
9945,9945,1,"['rap', 'bitch', 'ya', 'put']"
9946,9946,1,"['stay', 'faithful', 'room', 'full']"
9947,9947,1,['unblock']
9948,9948,1,"['bitch', 'wearing', 'high', 'right']"
9949,9949,1,"['work', 'bitch']"
9950,9950,1,"['life', 'still', 'pussy']"
9951,9951,1,"['lived', 'life', 'us', 'men', 'dream', 'man', 'still', 'pussy']"
9952,9952,2,"['warm', 'fuzzy']"
9953,9953,1,"['hull', 'yuh', 'six', 'set']"
9954,9954,1,"['humble', 'best', 'feature', 'opposite', 'sex']"
9955,9955,1,['hungry']
9956,9956,1,"['hungry', 'hoe']"
9957,9957,1,['dick']
9958,9958,1,"['house', 'watch', 'dog', 'ass', 'ball', 'ion', 'see', 'cause', 'broke', 'hell', 'broke', 'jail']"
9959,9959,1,"['hurry', 'last', 'key', 'dont', 'safe', 'get', 'bitch', 'need', 'glass']"
9960,9960,1,"['hurry', 'last', 'dont', 'know', 'safe', 'get', 'bitch', 'need', 'glass']"
9961,9961,1,"['aint', 'everybody', 'either', 'like', 'certain', 'hoop', 'play', 'football', 'certain', 'hustle']"
9962,9962,1,"['hypocritical', 'little', 'bitch']"
9963,9963,1,"['pussy', 'wife']"
9964,9964,1,"['dont', 'wit', 'stupid', 'ass']"
9965,9965,1,"['stand', 'little', 'write', 'damn', 'essay', 'feel', 'something']"
9966,9966,2,"['watched', 'single', 'episode', 'however', 'watching', 'coon', 'mean']"
9967,9967,1,"['listen', 'based', 'god', 'one', 'time', 'bitch', 'like', 'stay', 'based']"
9968,9968,2,"['love', 'days', 'remind', 'birth', 'control', 'important', 'later', 'miss', 'come']"
9969,9969,1,"['minute', 'left', 'forgot', 'like', 'met']"
9970,9970,1,"['absolutely', 'love', 'regardless', 'go', 'bitch']"
9971,9971,1,"['actually', 'get', 'think', 'really', 'nice', 'bit', 'two', 'faced', 'bitch']"
9972,9972,1,"['actually', 'hate']"
9973,9973,1,['adopted']
9974,9974,1,"['sleep', 'bitch', 'finish', 'meet', 'top']"
9975,9975,1,"['care', 'ah', 'bitch', 'say', 'bout']"
9976,9976,1,"['killer', 'push', 'revenge', 'like', 'joy', 'next', 'getting', 'pussy']"
9977,9977,1,"['afraid', 'cut', 'open', 'package']"
9978,9978,0,"['fair', 'since', 'like', 'go', 'since', 'either', 'many']"
9979,9979,1,"['bout', 'listen', 'rap', 'eating', 'pussy']"
9980,9980,1,"['pussy', 'got', 'many']"
9981,9981,1,"['bitch', 'posting', 'sex', 'maybe', 'different']"
9982,9982,1,"['cutting', 'hair', 'u']"
9983,9983,1,['bitch']
9984,9984,1,"['even', 'know', 'white', 'good', 'pussy', 'like']"
9985,9985,1,"['locked', 'day', 'beating', 'dick', 'guilty', 'free', 'world']"
9986,9986,1,"['going', 'hoe', 'straight']"
9987,9987,1,['got']
9988,9988,1,"['got', 'pussy', 'bitch', 'suck', 'dick', 'diet']"
9989,9989,1,"['got', 'bad', 'thing']"
9990,9990,1,"['got', 'time', 'hoe', 'tell', 'hop', 'whip', 'shut', 'doe']"
9991,9991,1,"['bitch', 'got']"
9992,9992,1,"['really', 'money', 'yo', 'constantly', 'comes', 'like', 'bitch', 'pussy']"
9993,9993,1,['know']
9994,9994,1,"['talking', 'butch', 'straight', 'ion', 'go', 'bitch']"
9995,9995,1,"['trying', 'want']"
9996,9996,1,"['aint', 'mad', 'thats']"
9997,9997,1,"['aint', 'mad', 'thats']"
9998,9998,1,"['aint', 'never', 'prob', 'bitch', 'yo', 'cool', 'older', 'enough', 'go', 'find', 'another']"
9999,9999,1,"['aint', 'dont', 'push', 'revenge', 'joy', 'next', 'pussy']"
10000,10000,1,"['aint', 'saying', 'acting', 'like']"
10001,10001,1,"['almost', 'beat', 'bitch']"
10002,10002,1,"['almost', 'little', 'disrespect']"
10003,10003,1,"['almost', 'ran', 'fine', 'red', 'bitch']"
10004,10004,2,"['almost', 'stepped', 'bird', 'running', 'around', 'floor', 'ah', 'creepy']"
10005,10005,1,"['almost', 'nice', 'people', 'need', 'toughen', 'stop', 'emotional']"
10006,10006,1,"['already', 'done', 'exposed', 'hoe']"
10007,10007,1,"['already', 'know', 'buy', 'many', 'tonight', 'never', 'take']"
10008,10008,1,"['already', 'know', 'gone', 'hoe', 'later', 'let', 'gone', 'get', 'ammo']"
10009,10009,0,"['already', 'know', 'trash', 'list', 'want']"
10010,10010,2,"['also', 'dream', 'went', 'fob', 'show', 'fob', 'rude', 'getting', 'badly', 'hit', 'creep']"
10011,10011,1,"['always', 'felt', 'funny', 'chick', 'calling', 'sound', 'sexy', 'bitch', 'need', 'go', 'find']"
10012,10012,1,"['always', 'listen', 'ghetto', 'ass', 'rap', 'get', 'ready', 'football']"
10013,10013,1,"['always', 'look', 'like', 'bitch']"
10014,10014,1,"['always', 'love', 'vent']"
10015,10015,2,"['always', 'mo', 'den', 'colored']"
10016,10016,1,"['always', 'bull', 'dog', 'clean', 'pit']"
10017,10017,2,"['lived', 'much', 'life', 'see', 'level', 'racism']"
10018,10018,2,"['celestial', 'body', 'hello']"
10019,10019,2,"['currently', 'yellow', 'marker', 'literally', 'drawing', 'absolute']"
10020,10020,2,"['extremely', 'sad', 'admit', 'best', 'century', 'written']"
10021,10021,1,"['equality', 'law', 'people', 'white', 'black', 'red', 'yellow', 'well', 'draw']"
10022,10022,1,"['den', 'bitch']"
10023,10023,1,"['legend', 'bitch']"
10024,10024,1,"['side', 'bitch']"
10025,10025,1,"['listen', 'joe', 'bitch', 'tell', 'half', 'deserve', 'better']"
10026,10026,1,"['damn', 'done', 'dealing']"
10027,10027,1,"['girl', 'crazy', 'drop', 'bitch', 'second', 'dad']"
10028,10028,1,"['little', 'bitch']"
10029,10029,1,[]
10030,10030,1,"['real', 'vampire']"
10031,10031,1,"['u', 'said', 'bitch']"
10032,10032,1,"['approve', 'message', 'good', 'pussy']"
10033,10033,1,"['two', 'best', 'describe', 'three', 'get', 'back', 'ass', 'love']"
10034,10034,2,"['name', 'bird', 'ancient', 'used', 'sun', 'god']"
10035,10035,2,['ate']
